t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
8.65,0.203789,0.82498,0.00434079,0.203892,1.22496,0.00217415,0.203352,0.424879,-0.00297454,-0.339799,0.0399316,-0.0275859
8.7,0.203776,0.824979,0.00435348,0.203898,1.22496,0.00213907,0.203353,0.424879,-0.00296998,-0.333816,0.0397693,-0.027594
8.75,0.203776,0.824979,0.00435348,0.203898,1.22496,0.00213907,0.203353,0.424879,-0.00296998,-0.333816,0.0397693,-0.027594
8.8,0.203777,0.824979,0.00436132,0.20389,1.22496,0.00210164,0.203348,0.424879,-0.00296517,-0.32782,0.0396035,-0.0275816
8.85,0.203777,0.824979,0.00436132,0.20389,1.22496,0.00210164,0.203348,0.424879,-0.00296517,-0.32782,0.0396035,-0.0275816
8.9,0.203777,0.824979,0.00436132,0.20389,1.22496,0.00210164,0.203348,0.424879,-0.00296517,-0.32782,0.0396035,-0.0275816
8.95,0.203793,0.824978,0.00436689,0.203885,1.22496,0.00210096,0.203342,0.424879,-0.00296176,-0.321813,0.0394377,-0.0275717
9,0.203793,0.824978,0.00436689,0.203885,1.22496,0.00210096,0.203342,0.424879,-0.00296176,-0.321813,0.0394377,-0.0275717
9.05,0.203783,0.824978,0.00435261,0.203894,1.22496,0.00210241,0.203348,0.424879,-0.00295819,-0.315809,0.0392697,-0.0275858
9.1,0.203783,0.824978,0.00435261,0.203894,1.22496,0.00210241,0.203348,0.424879,-0.00295819,-0.315809,0.0392697,-0.0275858
9.15,0.20378,0.824978,0.0043692,0.203896,1.22496,0.00209726,0.203331,0.424879,-0.0029539,-0.309851,0.0391063,-0.0275648
9.2,0.20378,0.824978,0.0043692,0.203896,1.22496,0.00209726,0.203331,0.424879,-0.0029539,-0.309851,0.0391063,-0.0275648
9.25,0.203793,0.824977,0.00438772,0.203895,1.22496,0.00209033,0.20333,0.424879,-0.0029505,-0.303883,0.0389451,-0.0275706
9.3,0.203793,0.824977,0.00438772,0.203895,1.22496,0.00209033,0.20333,0.424879,-0.0029505,-0.303883,0.0389451,-0.0275706
9.35,0.203785,0.824978,0.00439485,0.203892,1.22496,0.00206872,0.203336,0.424879,-0.00294642,-0.297902,0.0387774,-0.0275822
9.4,0.203785,0.824978,0.00439485,0.203892,1.22496,0.00206872,0.203336,0.424879,-0.00294642,-0.297902,0.0387774,-0.0275822
9.45,0.203785,0.824978,0.00439485,0.203892,1.22496,0.00206872,0.203336,0.424879,-0.00294642,-0.297902,0.0387774,-0.0275822
9.5,0.203782,0.824978,0.00440351,0.203893,1.22496,0.00205934,0.203325,0.424879,-0.00294281,-0.291909,0.0386118,-0.0275922
