t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
19.2,0.453635,0.824954,-0.00289269,0.248477,1.19681,-0.0037751,0.247341,0.452656,-0.00199643,0.0180168,0.788553,0.810913
19.25,0.453642,0.824956,-0.00289325,0.248473,1.19681,-0.00379862,0.247361,0.452655,-0.0020612,0.019047,0.789635,0.810977
19.3,0.453642,0.824956,-0.00289325,0.248473,1.19681,-0.00379862,0.247361,0.452655,-0.0020612,0.019047,0.789635,0.810977
19.35,0.453628,0.824956,-0.00287776,0.24847,1.19681,-0.003823,0.247342,0.452655,-0.00209721,0.0200487,0.790693,0.811028
19.4,0.453628,0.824956,-0.00287776,0.24847,1.19681,-0.003823,0.247342,0.452655,-0.00209721,0.0200487,0.790693,0.811028
19.45,0.453626,0.824956,-0.00288121,0.248472,1.19681,-0.00382284,0.247336,0.452654,-0.00210664,0.0210195,0.791718,0.811072
19.5,0.453626,0.824956,-0.00288121,0.248472,1.19681,-0.00382284,0.247336,0.452654,-0.00210664,0.0210195,0.791718,0.811072
19.55,0.453637,0.824956,-0.00286699,0.248469,1.19681,-0.00378205,0.247343,0.452653,-0.00212219,0.0219617,0.792713,0.811124
19.6,0.453637,0.824956,-0.00286699,0.248469,1.19681,-0.00378205,0.247343,0.452653,-0.00212219,0.0219617,0.792713,0.811124
19.65,0.453636,0.824957,-0.00285934,0.248475,1.19681,-0.00376027,0.247363,0.452652,-0.00213792,0.0228826,0.79368,0.811176
19.7,0.453636,0.824957,-0.00285934,0.248475,1.19681,-0.00376027,0.247363,0.452652,-0.00213792,0.0228826,0.79368,0.811176
19.75,0.453623,0.824957,-0.00284363,0.24847,1.19681,-0.00370961,0.247349,0.452651,-0.00218027,0.0237684,0.794615,0.811218
19.8,0.453623,0.824957,-0.00284363,0.24847,1.19681,-0.00370961,0.247349,0.452651,-0.00218027,0.0237684,0.794615,0.811218
19.85,0.453621,0.824957,-0.00284761,0.248477,1.19681,-0.00362679,0.247343,0.45265,-0.00219687,0.0246363,0.795527,0.811258
19.9,0.453621,0.824957,-0.00284761,0.248477,1.19681,-0.00362679,0.247343,0.45265,-0.00219687,0.0246363,0.795527,0.811258
19.95,0.453632,0.824958,-0.00284729,0.248473,1.19681,-0.00355075,0.247349,0.452649,-0.00220272,0.0254718,0.796409,0.811299
20,0.453632,0.824958,-0.00284729,0.248473,1.19681,-0.00355075,0.247349,0.452649,-0.00220272,0.0254718,0.796409,0.811299
20.05,0.453638,0.824958,-0.00288617,0.248474,1.19681,-0.00349695,0.247368,0.452648,-0.002217,0.0262898,0.797274,0.811343
20.1,0.453638,0.824958,-0.00288617,0.248474,1.19681,-0.00349695,0.247368,0.452648,-0.002217,0.0262898,0.797274,0.811343
20.15,0.453627,0.824958,-0.00288431,0.248469,1.19681,-0.00345407,0.247353,0.452647,-0.00224939,0.0270671,0.798094,0.811367
20.2,0.453627,0.824958,-0.00288431,0.248469,1.19681,-0.00345407,0.247353,0.452647,-0.00224939,0.0270671,0.798094,0.811367
20.25,0.453628,0.824958,-0.00288391,0.248474,1.19681,-0.00341026,0.247344,0.452647,-0.00227989,0.0278552,0.798921,0.811396
20.3,0.453628,0.824958,-0.00288391,0.248474,1.19681,-0.00341026,0.247344,0.452647,-0.00227989,0.0278552,0.798921,0.811396
20.35,0.453641,0.824957,-0.00289344,0.248476,1.19681,-0.00334944,0.247348,0.452647,-0.00229502,0.0285799,0.799687,0.811422
20.4,0.453641,0.824957,-0.00289344,0.248476,1.19681,-0.00334944,0.247348,0.452647,-0.00229502,0.0285799,0.799687,0.811422
20.45,0.453631,0.824958,-0.00293093,0.248473,1.19681,-0.00329666,0.247367,0.452646,-0.00233306,0.0293159,0.800462,0.811458
20.5,0.453631,0.824958,-0.00293093,0.248473,1.19681,-0.00329666,0.247367,0.452646,-0.00233306,0.0293159,0.800462,0.811458
20.55,0.453622,0.824958,-0.00292812,0.248471,1.19681,-0.00325157,0.247355,0.452647,-0.00237379,0.030009,0.801197,0.811476
20.6,0.453622,0.824958,-0.00292812,0.248471,1.19681,-0.00325157,0.247355,0.452647,-0.00237379,0.030009,0.801197,0.811476
20.65,0.453626,0.824959,-0.00292429,0.248465,1.19681,-0.00321417,0.247339,0.452647,-0.00240732,0.0306988,0.801924,0.811503
20.7,0.453626,0.824959,-0.00292429,0.248465,1.19681,-0.00321417,0.247339,0.452647,-0.00240732,0.0306988,0.801924,0.811503
20.75,0.453642,0.824959,-0.00292305,0.248471,1.19681,-0.00317971,0.247335,0.452647,-0.00243835,0.0313599,0.802617,0.811533
20.8,0.453642,0.824959,-0.00292305,0.248471,1.19681,-0.00317971,0.247335,0.452647,-0.00243835,0.0313599,0.802617,0.811533
20.85,0.45363,0.824958,-0.00292137,0.248459,1.19681,-0.00315429,0.247345,0.452646,-0.00244701,0.0320074,0.8033,0.811569
20.9,0.453625,0.824958,-0.00291577,0.24847,1.19681,-0.00313957,0.247369,0.452646,-0.00245837,0.0326558,0.803986,0.811603
20.95,0.453625,0.824958,-0.00291577,0.24847,1.19681,-0.00313957,0.247369,0.452646,-0.00245837,0.0326558,0.803986,0.811603
21,0.453634,0.824958,-0.00291403,0.248457,1.19681,-0.00312998,0.247354,0.452648,-0.00247135,0.0332671,0.804631,0.811621
21.05,0.453634,0.824958,-0.00291403,0.248457,1.19681,-0.00312998,0.247354,0.452648,-0.00247135,0.0332671,0.804631,0.811621
21.1,0.453633,0.824959,-0.00291137,0.24847,1.19681,-0.00312071,0.247338,0.452648,-0.00248177,0.0338896,0.805288,0.811669
21.15,0.453633,0.824959,-0.00291137,0.24847,1.19681,-0.00312071,0.247338,0.452648,-0.00248177,0.0338896,0.805288,0.811669
21.2,0.453625,0.824959,-0.00289854,0.248458,1.19681,-0.00311504,0.247336,0.452647,-0.00248943,0.034467,0.805892,0.811717
21.25,0.453625,0.824959,-0.00289854,0.248458,1.19681,-0.00311504,0.247336,0.452647,-0.00248943,0.034467,0.805892,0.811717
21.3,0.453629,0.824959,-0.00289039,0.248464,1.19681,-0.00310898,0.247348,0.452647,-0.00249416,0.0350427,0.806499,0.811764
21.35,0.453629,0.824959,-0.00289039,0.248464,1.19681,-0.00310898,0.247348,0.452647,-0.00249416,0.0350427,0.806499,0.811764
21.4,0.453637,0.82496,-0.00295058,0.248463,1.19681,-0.00310592,0.247375,0.452646,-0.00249976,0.0356055,0.807096,0.811791
21.45,0.453637,0.82496,-0.00295058,0.248463,1.19681,-0.00310592,0.247375,0.452646,-0.00249976,0.0356055,0.807096,0.811791
21.5,0.453623,0.82496,-0.00296076,0.248464,1.19681,-0.0031076,0.247354,0.452647,-0.00250403,0.036128,0.807645,0.811832
21.55,0.453623,0.82496,-0.00296076,0.248464,1.19681,-0.0031076,0.247354,0.452647,-0.00250403,0.036128,0.807645,0.811832
21.6,0.453622,0.82496,-0.00296168,0.248459,1.19681,-0.00309539,0.247346,0.452647,-0.00250092,0.0361286,0.807649,0.778557
21.65,0.453622,0.82496,-0.00296168,0.248459,1.19681,-0.00309539,0.247346,0.452647,-0.00250092,0.0361286,0.807649,0.778557
21.7,0.453634,0.82496,-0.00295282,0.248467,1.19681,-0.00308392,0.247353,0.452647,-0.00250548,0.0361816,0.807687,0.745673
21.75,0.453634,0.82496,-0.00295282,0.248467,1.19681,-0.00308392,0.247353,0.452647,-0.00250548,0.0361816,0.807687,0.745673
21.8,0.453626,0.82496,-0.00292484,0.24846,1.19681,-0.0030819,0.247374,0.452646,-0.00250539,0.0361606,0.807656,0.712732
21.85,0.453626,0.82496,-0.00292484,0.24846,1.19681,-0.0030819,0.247374,0.452646,-0.00250539,0.0361606,0.807656,0.712732
21.9,0.453615,0.824961,-0.00292409,0.248464,1.19681,-0.00306994,0.247354,0.452647,-0.00250747,0.0361366,0.807624,0.679784
21.95,0.453615,0.824961,-0.00292409,0.248464,1.19681,-0.00306994,0.247354,0.452647,-0.00250747,0.0361366,0.807624,0.679784
22,0.453615,0.82496,-0.00291899,0.248463,1.19681,-0.00306105,0.247348,0.452647,-0.00250455,0.0361204,0.807599,0.646822
22.05,0.453615,0.82496,-0.00291899,0.248463,1.19681,-0.00306105,0.247348,0.452647,-0.00250455,0.0361204,0.807599,0.646822
22.1,0.453628,0.82496,-0.00292367,0.248463,1.19681,-0.00305249,0.247357,0.452647,-0.00250263,0.0361115,0.807581,0.613849
22.15,0.453628,0.82496,-0.00292367,0.248463,1.19681,-0.00305249,0.247357,0.452647,-0.00250263,0.0361115,0.807581,0.613849
22.2,0.45363,0.824961,-0.00291717,0.248463,1.19681,-0.00305865,0.24737,0.452647,-0.00250408,0.03611,0.807571,0.58162
22.25,0.45363,0.824961,-0.00291717,0.248463,1.19681,-0.00305865,0.24737,0.452647,-0.00250408,0.03611,0.807571,0.58162
22.3,0.45362,0.824961,-0.00291231,0.248462,1.19681,-0.00305955,0.247354,0.452647,-0.00250055,0.0361178,0.807567,0.550752
22.35,0.45362,0.824961,-0.00291231,0.248462,1.19681,-0.00305955,0.247354,0.452647,-0.00250055,0.0361178,0.807567,0.550752
22.4,0.453622,0.824961,-0.0029101,0.24846,1.19681,-0.00306164,0.247352,0.452646,-0.00251009,0.0360848,0.80754,0.521261
22.45,0.453622,0.824961,-0.0029101,0.24846,1.19681,-0.00306164,0.247352,0.452646,-0.00251009,0.0360848,0.80754,0.521261
22.5,0.453637,0.824961,-0.0029028,0.24846,1.19681,-0.00305076,0.247366,0.452646,-0.00254861,0.0360475,0.807515,0.493054
22.55,0.453637,0.824961,-0.0029028,0.24846,1.19681,-0.00305076,0.247366,0.452646,-0.00254861,0.0360475,0.807515,0.493054
22.6,0.453624,0.824962,-0.00292845,0.248462,1.19681,-0.0030487,0.24736,0.452645,-0.00256193,0.0360167,0.807494,0.466207
22.65,0.453624,0.824962,-0.00292845,0.248462,1.19681,-0.0030487,0.24736,0.452645,-0.00256193,0.0360167,0.807494,0.466207
22.7,0.453622,0.824962,-0.00292979,0.248458,1.19681,-0.00306093,0.247347,0.452645,-0.00258129,0.0360223,0.807489,0.440724
22.75,0.453622,0.824962,-0.00292979,0.248458,1.19681,-0.00306093,0.247347,0.452645,-0.00258129,0.0360223,0.807489,0.440724
22.8,0.453622,0.824962,-0.00292979,0.248458,1.19681,-0.00306093,0.247347,0.452645,-0.00258129,0.0360223,0.807489,0.440724
22.85,0.453632,0.824963,-0.00295064,0.248461,1.19681,-0.0030491,0.247349,0.452644,-0.00258885,0.0360547,0.807498,0.41655
22.9,0.453632,0.824963,-0.00295064,0.248461,1.19681,-0.0030491,0.247349,0.452644,-0.00258885,0.0360547,0.807498,0.41655
22.95,0.453623,0.824964,-0.00297059,0.248454,1.19681,-0.00305023,0.247365,0.452643,-0.00259702,0.0360189,0.807471,0.393664
23,0.453623,0.824964,-0.00297059,0.248454,1.19681,-0.00305023,0.247365,0.452643,-0.00259702,0.0360189,0.807471,0.393664
23.05,0.453613,0.824965,-0.00298533,0.248453,1.19681,-0.00304138,0.247355,0.452644,-0.00264079,0.0359821,0.807447,0.372002
23.1,0.453613,0.824965,-0.00298533,0.248453,1.19681,-0.00304138,0.247355,0.452644,-0.00264079,0.0359821,0.807447,0.372002
23.15,0.453616,0.824965,-0.00299755,0.248455,1.19681,-0.00303769,0.247345,0.452643,-0.00264269,0.0359816,0.807436,0.351529
23.2,0.453616,0.824965,-0.00299755,0.248455,1.19681,-0.00303769,0.247345,0.452643,-0.00264269,0.0359816,0.807436,0.351529
23.25,0.453631,0.824966,-0.003009,0.248445,1.19681,-0.00302737,0.247351,0.452643,-0.00264667,0.0360138,0.807439,0.332166
23.3,0.453631,0.824966,-0.003009,0.248445,1.19681,-0.00302737,0.247351,0.452643,-0.00264667,0.0360138,0.807439,0.332166
23.35,0.45362,0.824966,-0.00299379,0.248448,1.19681,-0.00302683,0.247371,0.452641,-0.00266609,0.035987,0.807425,0.313849
23.4,0.45362,0.824966,-0.00299379,0.248448,1.19681,-0.00302683,0.247371,0.452641,-0.00266609,0.035987,0.807425,0.313849
23.45,0.45362,0.824966,-0.00299379,0.248448,1.19681,-0.00302683,0.247371,0.452641,-0.00266609,0.035987,0.807425,0.313849
23.5,0.453618,0.824966,-0.00297182,0.248448,1.19681,-0.00300971,0.247351,0.452641,-0.00267653,0.035953,0.80741,0.296562
23.55,0.453618,0.824966,-0.00297182,0.248448,1.19681,-0.00300971,0.247351,0.452641,-0.00267653,0.035953,0.80741,0.296562
23.6,0.453627,0.824966,-0.00295744,0.248453,1.19681,-0.00301361,0.247348,0.452641,-0.00268426,0.0359275,0.8074,0.280209
23.65,0.453627,0.824966,-0.00295744,0.248453,1.19681,-0.00301361,0.247348,0.452641,-0.00268426,0.0359275,0.8074,0.280209
23.7,0.453634,0.824966,-0.00294745,0.248447,1.19681,-0.00302073,0.247358,0.45264,-0.00268807,0.0359113,0.807393,0.264756
23.75,0.453634,0.824966,-0.00294745,0.248447,1.19681,-0.00302073,0.247358,0.45264,-0.00268807,0.0359113,0.807393,0.264756
23.8,0.453621,0.824966,-0.00293198,0.248449,1.19681,-0.00302524,0.247363,0.452642,-0.0027014,0.035905,0.807388,0.25015
23.85,0.453621,0.824966,-0.00293198,0.248449,1.19681,-0.00302524,0.247363,0.452642,-0.0027014,0.035905,0.807388,0.25015
23.9,0.453621,0.824965,-0.0029105,0.248451,1.19681,-0.00301592,0.247346,0.452642,-0.0027108,0.0359073,0.807386,0.236327
23.95,0.453621,0.824965,-0.0029105,0.248451,1.19681,-0.00301592,0.247346,0.452642,-0.0027108,0.0359073,0.807386,0.236327
24,0.453621,0.824965,-0.0029105,0.248451,1.19681,-0.00301592,0.247346,0.452642,-0.0027108,0.0359073,0.807386,0.236327
24.05,0.453628,0.824965,-0.00295273,0.248449,1.19681,-0.00301695,0.247344,0.452642,-0.00272029,0.0359192,0.807387,0.223254
24.1,0.453628,0.824965,-0.00295273,0.248449,1.19681,-0.00301695,0.247344,0.452642,-0.00272029,0.0359192,0.807387,0.223254
24.15,0.453633,0.824965,-0.00301354,0.248447,1.19681,-0.00302681,0.247358,0.452642,-0.00272716,0.0359347,0.807389,0.210883
24.2,0.453633,0.824965,-0.00301354,0.248447,1.19681,-0.00302681,0.247358,0.452642,-0.00272716,0.0359347,0.807389,0.210883
24.25,0.453621,0.824964,-0.00305857,0.248443,1.19681,-0.00303571,0.24736,0.45264,-0.00273674,0.0358929,0.807378,0.199205
24.3,0.453621,0.824964,-0.00305857,0.248443,1.19681,-0.00303571,0.24736,0.45264,-0.00273674,0.0358929,0.807378,0.199205
24.35,0.453621,0.824964,-0.00305857,0.248443,1.19681,-0.00303571,0.24736,0.45264,-0.00273674,0.0358929,0.807378,0.199205
24.4,0.453622,0.824964,-0.00310237,0.248447,1.19681,-0.00303657,0.247344,0.45264,-0.00274099,0.0358619,0.807369,0.188148
24.45,0.453622,0.824964,-0.00310237,0.248447,1.19681,-0.00303657,0.247344,0.45264,-0.00274099,0.0358619,0.807369,0.188148
24.5,0.453632,0.824963,-0.00314369,0.248444,1.19681,-0.00303922,0.247343,0.45264,-0.00274194,0.0358397,0.807363,0.178219
24.55,0.453632,0.824963,-0.00314369,0.248444,1.19681,-0.00303922,0.247343,0.45264,-0.00274194,0.0358397,0.807363,0.178219
24.6,0.453617,0.824963,-0.00316961,0.248447,1.19681,-0.00302739,0.247357,0.45264,-0.00274352,0.0358291,0.807359,0.168381
24.65,0.453617,0.824963,-0.00316961,0.248447,1.19681,-0.00302739,0.247357,0.45264,-0.00274352,0.0358291,0.807359,0.168381
24.7,0.453617,0.824962,-0.00315489,0.248437,1.19681,-0.00303267,0.247361,0.452641,-0.0027503,0.0358272,0.807357,0.159032
24.75,0.453617,0.824962,-0.00315489,0.248437,1.19681,-0.00303267,0.247361,0.452641,-0.0027503,0.0358272,0.807357,0.159032
24.8,0.45363,0.824962,-0.00313858,0.248452,1.19681,-0.00302319,0.24734,0.452641,-0.00275551,0.0358351,0.807356,0.15019
24.85,0.45363,0.824962,-0.00313858,0.248452,1.19681,-0.00302319,0.24734,0.452641,-0.00275551,0.0358351,0.807356,0.15019
24.9,0.45363,0.824962,-0.00313858,0.248452,1.19681,-0.00302319,0.24734,0.452641,-0.00275551,0.0358351,0.807356,0.15019
24.95,0.453633,0.824962,-0.00314116,0.248442,1.19681,-0.00303036,0.247333,0.452641,-0.00276511,0.035853,0.807356,0.141827
25,0.453633,0.824962,-0.00314116,0.248442,1.19681,-0.00303036,0.247333,0.452641,-0.00276511,0.035853,0.807356,0.141827
25.05,0.453624,0.824962,-0.00314152,0.248447,1.19681,-0.00302673,0.247342,0.452641,-0.00277583,0.0358431,0.807353,0.133921
25.1,0.453624,0.824962,-0.00314152,0.248447,1.19681,-0.00302673,0.247342,0.452641,-0.00277583,0.0358431,0.807353,0.133921
25.15,0.453627,0.824962,-0.00314335,0.248448,1.19681,-0.00303651,0.247365,0.452641,-0.00278657,0.0358082,0.807347,0.126422
25.2,0.453627,0.824962,-0.00314335,0.248448,1.19681,-0.00303651,0.247365,0.452641,-0.00278657,0.0358082,0.807347,0.126422
25.25,0.453639,0.824963,-0.00313566,0.248442,1.19681,-0.00304166,0.247351,0.452643,-0.00280083,0.0357827,0.807342,0.119325
25.3,0.453639,0.824963,-0.00313566,0.248442,1.19681,-0.00304166,0.247351,0.452643,-0.00280083,0.0357827,0.807342,0.119325
25.35,0.453623,0.824963,-0.00313913,0.248449,1.19681,-0.00305464,0.247337,0.452643,-0.00280859,0.0357669,0.807338,0.112614
25.4,0.453623,0.824963,-0.00313913,0.248449,1.19681,-0.00305464,0.247337,0.452643,-0.00280859,0.0357669,0.807338,0.112614
25.45,0.45362,0.824964,-0.00312916,0.248448,1.19681,-0.00305909,0.247339,0.452643,-0.00281919,0.0357607,0.807336,0.106269
25.5,0.45362,0.824964,-0.00312916,0.248448,1.19681,-0.00305909,0.247339,0.452643,-0.00281919,0.0357607,0.807336,0.106269
25.55,0.453629,0.824964,-0.00313256,0.248442,1.19681,-0.00308557,0.247356,0.452643,-0.00282602,0.0357643,0.807335,0.10027
25.6,0.453629,0.824964,-0.00313256,0.248442,1.19681,-0.00308557,0.247356,0.452643,-0.00282602,0.0357643,0.807335,0.10027
25.65,0.453632,0.824964,-0.00319955,0.248445,1.19681,-0.00309619,0.24736,0.452641,-0.00284194,0.0357778,0.807335,0.0945975
25.7,0.453632,0.824964,-0.00319955,0.248445,1.19681,-0.00309619,0.24736,0.452641,-0.00284194,0.0357778,0.807335,0.0945975
25.75,0.453618,0.824963,-0.00325338,0.248449,1.19681,-0.00309341,0.247346,0.452641,-0.00284865,0.0358013,0.807335,0.0892349
25.8,0.453618,0.824963,-0.00325338,0.248449,1.19681,-0.00309341,0.247346,0.452641,-0.00284865,0.0358013,0.807335,0.0892349
25.85,0.453618,0.824963,-0.00325338,0.248449,1.19681,-0.00309341,0.247346,0.452641,-0.00284865,0.0358013,0.807335,0.0892349
25.9,0.453616,0.824963,-0.00329415,0.24844,1.19681,-0.00310295,0.247348,0.45264,-0.00285191,0.0357789,0.807332,0.084166
25.95,0.453616,0.824963,-0.00329415,0.24844,1.19681,-0.00310295,0.247348,0.45264,-0.00285191,0.0357789,0.807332,0.084166
26,0.453627,0.824962,-0.00334174,0.248444,1.19681,-0.00311658,0.247366,0.45264,-0.00284619,0.0357442,0.807328,0.0793749
26.05,0.453627,0.824962,-0.00334174,0.248444,1.19681,-0.00311658,0.247366,0.45264,-0.00284619,0.0357442,0.807328,0.0793749
26.1,0.453619,0.824961,-0.00339124,0.248441,1.19681,-0.00311703,0.247354,0.452641,-0.00284571,0.0357188,0.807325,0.0748461
26.15,0.453619,0.824961,-0.00339124,0.248441,1.19681,-0.00311703,0.247354,0.452641,-0.00284571,0.0357188,0.807325,0.0748461
26.2,0.453608,0.824961,-0.0034378,0.248442,1.19681,-0.00313072,0.247345,0.452641,-0.00283934,0.035748,0.807325,0.0705657
26.25,0.453608,0.824961,-0.0034378,0.248442,1.19681,-0.00313072,0.247345,0.452641,-0.00283934,0.035748,0.807325,0.0705657
26.3,0.453609,0.824961,-0.00348244,0.248444,1.19681,-0.00313434,0.247352,0.45264,-0.00283213,0.0357816,0.807327,0.0665147
26.35,0.453624,0.82496,-0.00352938,0.248439,1.19681,-0.00313217,0.247372,0.452638,-0.00285294,0.0357409,0.807323,0.0626846
26.4,0.453624,0.82496,-0.00352938,0.248439,1.19681,-0.00313217,0.247372,0.452638,-0.00285294,0.0357409,0.807323,0.0626846
26.45,0.453608,0.82496,-0.00359978,0.248437,1.19681,-0.00314035,0.247346,0.452638,-0.00285265,0.0357118,0.80732,0.0588762
26.5,0.453608,0.82496,-0.00359978,0.248437,1.19681,-0.00314035,0.247346,0.452638,-0.00285265,0.0357118,0.80732,0.0588762
26.55,0.453603,0.82496,-0.00364357,0.248441,1.19681,-0.00314196,0.247337,0.452638,-0.00285226,0.035692,0.807318,0.0552539
26.6,0.453603,0.82496,-0.00364357,0.248441,1.19681,-0.00314196,0.247337,0.452638,-0.00285226,0.035692,0.807318,0.0552539
26.65,0.453611,0.824959,-0.00369398,0.248445,1.19681,-0.00315157,0.247343,0.452637,-0.00284937,0.0357292,0.807319,0.0518299
26.7,0.453611,0.824959,-0.00369398,0.248445,1.19681,-0.00315157,0.247343,0.452637,-0.00284937,0.0357292,0.807319,0.0518299
26.75,0.453607,0.824959,-0.00375794,0.24844,1.19681,-0.00316098,0.247364,0.452637,-0.00285134,0.0357561,0.807319,0.048587
26.8,0.453607,0.824959,-0.00375794,0.24844,1.19681,-0.00316098,0.247364,0.452637,-0.00285134,0.0357561,0.807319,0.048587
26.85,0.453594,0.824959,-0.00380217,0.248446,1.19681,-0.00317831,0.247359,0.452635,-0.0028878,0.0357135,0.807316,0.045521
26.9,0.453594,0.824959,-0.00380217,0.248446,1.19681,-0.00317831,0.247359,0.452635,-0.0028878,0.0357135,0.807316,0.045521
26.95,0.453594,0.824958,-0.00384553,0.248446,1.19681,-0.0031929,0.247347,0.452635,-0.00289538,0.0356829,0.807313,0.0427618
27,0.453594,0.824958,-0.00384553,0.248446,1.19681,-0.0031929,0.247347,0.452635,-0.00289538,0.0356829,0.807313,0.0427618
27.05,0.453607,0.824958,-0.00389097,0.248445,1.19681,-0.00320328,0.247351,0.452634,-0.00290797,0.0356901,0.807313,0.0401764
27.1,0.453607,0.824958,-0.00389097,0.248445,1.19681,-0.00320328,0.247351,0.452634,-0.00290797,0.0356901,0.807313,0.0401764
27.15,0.453597,0.824958,-0.00395118,0.248438,1.19681,-0.00322015,0.247371,0.452634,-0.00292658,0.0357304,0.807314,0.0377336
27.2,0.453597,0.824958,-0.00395118,0.248438,1.19681,-0.00322015,0.247371,0.452634,-0.00292658,0.0357304,0.807314,0.0377336
27.25,0.453587,0.824957,-0.00398755,0.248447,1.19681,-0.0032182,0.247356,0.452631,-0.00294723,0.0357132,0.807312,0.0354265
27.3,0.453587,0.824957,-0.00398755,0.248447,1.19681,-0.0032182,0.247356,0.452631,-0.00294723,0.0357132,0.807312,0.0354265
27.35,0.45359,0.824957,-0.00402434,0.248444,1.19681,-0.00321918,0.24735,0.45263,-0.00296724,0.0356784,0.80731,0.0332573
27.4,0.45359,0.824957,-0.00402434,0.248444,1.19681,-0.00321918,0.24735,0.45263,-0.00296724,0.0356784,0.80731,0.0332573
27.45,0.453606,0.824957,-0.00406441,0.248436,1.19681,-0.00323035,0.247361,0.45263,-0.00299763,0.035658,0.807309,0.0312122
27.5,0.453606,0.824957,-0.00406441,0.248436,1.19681,-0.00323035,0.247361,0.45263,-0.00299763,0.035658,0.807309,0.0312122
27.55,0.453587,0.824957,-0.00411775,0.248444,1.19681,-0.00324305,0.247361,0.452629,-0.00302007,0.0356945,0.807309,0.0292832
27.6,0.453587,0.824957,-0.00411775,0.248444,1.19681,-0.00324305,0.247361,0.452629,-0.00302007,0.0356945,0.807309,0.0292832
27.65,0.453577,0.824956,-0.0041531,0.248435,1.19681,-0.00325728,0.24735,0.452628,-0.00311405,0.0357111,0.807308,0.0274496
27.7,0.453577,0.824956,-0.0041531,0.248435,1.19681,-0.00325728,0.24735,0.452628,-0.00311405,0.0357111,0.807308,0.0274496
27.75,0.453579,0.824956,-0.00419096,0.248441,1.19681,-0.00326692,0.247354,0.452627,-0.00317038,0.0356783,0.807307,0.0257215
27.8,0.453579,0.824956,-0.00419096,0.248441,1.19681,-0.00326692,0.247354,0.452627,-0.00317038,0.0356783,0.807307,0.0257215
27.85,0.453594,0.824956,-0.00423458,0.248431,1.19681,-0.00327545,0.247376,0.452627,-0.00320956,0.0356546,0.807306,0.0240871
27.9,0.453594,0.824956,-0.00423458,0.248431,1.19681,-0.00327545,0.247376,0.452627,-0.00320956,0.0356546,0.807306,0.0240871
27.95,0.453587,0.824956,-0.00422514,0.248441,1.19681,-0.00327916,0.247352,0.452626,-0.00325619,0.0356403,0.807305,0.0225407
28,0.453587,0.824956,-0.00422514,0.248441,1.19681,-0.00327916,0.247352,0.452626,-0.00325619,0.0356403,0.807305,0.0225407
28.05,0.453576,0.824956,-0.00421092,0.248438,1.19681,-0.00328843,0.247346,0.452627,-0.00331839,0.0356353,0.807304,0.0210771
28.1,0.453576,0.824956,-0.00421092,0.248438,1.19681,-0.00328843,0.247346,0.452627,-0.00331839,0.0356353,0.807304,0.0210771
28.15,0.453578,0.824955,-0.00419779,0.248437,1.19681,-0.00329687,0.247357,0.452626,-0.00334195,0.0356397,0.807303,0.0196913
28.2,0.453578,0.824955,-0.00419779,0.248437,1.19681,-0.00329687,0.247357,0.452626,-0.00334195,0.0356397,0.807303,0.0196913
28.25,0.453591,0.824956,-0.00421558,0.248438,1.19681,-0.0033236,0.247371,0.452626,-0.00336893,0.0356535,0.807303,0.0183797
28.3,0.453591,0.824956,-0.00421558,0.248438,1.19681,-0.0033236,0.247371,0.452626,-0.00336893,0.0356535,0.807303,0.0183797
28.35,0.453612,0.824955,-0.00426368,0.248437,1.19681,-0.00335836,0.247351,0.452626,-0.00340825,0.0356769,0.807303,0.0171381
28.4,0.453612,0.824955,-0.00426368,0.248437,1.19681,-0.00335836,0.247351,0.452626,-0.00340825,0.0356769,0.807303,0.0171381
28.45,0.453589,0.824956,-0.00429705,0.24844,1.19681,-0.00339755,0.247348,0.452626,-0.00346527,0.0356776,0.807302,0.0159463
28.5,0.453589,0.824956,-0.00429705,0.24844,1.19681,-0.00339755,0.247348,0.452626,-0.00346527,0.0356776,0.807302,0.0159463
28.55,0.453576,0.824954,-0.00430835,0.248437,1.19681,-0.0034295,0.247363,0.452626,-0.00351158,0.0356452,0.807301,0.0148368
28.6,0.453576,0.824954,-0.00430835,0.248437,1.19681,-0.0034295,0.247363,0.452626,-0.00351158,0.0356452,0.807301,0.0148368
28.65,0.453574,0.824953,-0.00437212,0.248435,1.19681,-0.0034644,0.247363,0.452625,-0.00352017,0.0356216,0.8073,0.0137867
28.7,0.453574,0.824953,-0.00437212,0.248435,1.19681,-0.0034644,0.247363,0.452625,-0.00352017,0.0356216,0.8073,0.0137867
28.75,0.453585,0.824953,-0.00443368,0.248437,1.19681,-0.00350606,0.247348,0.452625,-0.00354148,0.0356072,0.807299,0.0127941
28.8,0.453585,0.824953,-0.00443368,0.248437,1.19681,-0.00350606,0.247348,0.452625,-0.00354148,0.0356072,0.807299,0.0127941
28.85,0.453609,0.824953,-0.00449944,0.248434,1.19681,-0.00352965,0.247351,0.452624,-0.00361495,0.0356454,0.8073,0.0118677
28.9,0.453609,0.824953,-0.00449944,0.248434,1.19681,-0.00352965,0.247351,0.452624,-0.00361495,0.0356454,0.8073,0.0118677
28.95,0.453592,0.824952,-0.00456218,0.248434,1.19681,-0.00355704,0.24737,0.452624,-0.00364352,0.0356735,0.807299,0.0109641
